File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF215XPR	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR202HKN	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										WDR3-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF789QMT/, /files/ENCFF991NPH/, /files/ENCFF731PVT/, /files/ENCFF444UFA/, /files/ENCFF039QTN/, /files/ENCFF380SYQ/	911	Gene Yeo, UCSD	5f4b980584feaccd970861a3c0ff5f6b		https://www.encodeproject.org/files/ENCFF215XPR/@@download/ENCFF215XPR.bed.gz				released	s3://encode-public/2018/06/08/ba4bea8a-130b-460a-a5c2-de3ca68c5506/ENCFF215XPR.bed.gz			
ENCFF560RWD	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR202HKN	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										WDR3-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF093FTO/, /files/ENCFF372YUO/, /files/ENCFF269URO/, /files/ENCFF416OND/, /files/ENCFF978VBW/, /files/ENCFF110QAU/	838	Gene Yeo, UCSD	96fee76d2827cb5dac18ab8e61a2984a		https://www.encodeproject.org/files/ENCFF560RWD/@@download/ENCFF560RWD.bed.gz				released	s3://encode-public/2018/12/03/ad383c82-b7a1-41c1-88ea-cd028cc283f0/ENCFF560RWD.bed.gz			
ENCFF376NBT	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR089BXO	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										ABCF1-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1							/files/ENCFF906OCW/, /files/ENCFF817YCI/	195766	Gene Yeo, UCSD	e23673551ec20731b93f2c839d313e13		https://www.encodeproject.org/files/ENCFF376NBT/@@download/ENCFF376NBT.bed.gz				released	s3://encode-public/2018/04/29/f461e268-4fc0-44b4-951f-966f710c4294/ENCFF376NBT.bed.gz			
ENCFF332BZR	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR089BXO	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										ABCF1-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1							/files/ENCFF203DRR/, /files/ENCFF817YCI/	253323	Gene Yeo, UCSD	281c6df87b42616f005e30eeb1876570		https://www.encodeproject.org/files/ENCFF332BZR/@@download/ENCFF332BZR.bed.gz				released	s3://encode-public/2018/04/29/899aa601-636d-414c-ba2b-49ff1df5cbb0/ENCFF332BZR.bed.gz			
ENCFF300YSV	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR089BXO	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										ABCF1-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1							/files/ENCFF811EXB/, /files/ENCFF499MQV/	242130	Gene Yeo, UCSD	ef59b6daaf91e5651e2a24a8edcbb790		https://www.encodeproject.org/files/ENCFF300YSV/@@download/ENCFF300YSV.bed.gz				released	s3://encode-public/2018/04/29/85869f83-1c7a-43ce-ad13-73c35ca02bf2/ENCFF300YSV.bed.gz			
ENCFF489WZV	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR089BXO	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										ABCF1-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1							/files/ENCFF983ABI/, /files/ENCFF499MQV/	188031	Gene Yeo, UCSD	6aef85992f9a50738ac662ee4ae5e48a		https://www.encodeproject.org/files/ENCFF489WZV/@@download/ENCFF489WZV.bed.gz				released	s3://encode-public/2018/04/29/21280138-6a53-4c62-8eb4-b9e895152bab/ENCFF489WZV.bed.gz			
ENCFF929AVT	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR089BXO	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										ABCF1-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF332BZR/, /files/ENCFF906OCW/, /files/ENCFF203DRR/, /files/ENCFF817YCI/, /files/ENCFF039QTN/, /files/ENCFF376NBT/	1720	Gene Yeo, UCSD	65d15ca0ee48fc658a0b8a0d012fe2b5		https://www.encodeproject.org/files/ENCFF929AVT/@@download/ENCFF929AVT.bed.gz				released	s3://encode-public/2018/06/08/d276dffb-bc53-491e-85a2-c82eab10550e/ENCFF929AVT.bed.gz			
ENCFF941GJK	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR089BXO	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										ABCF1-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF499MQV/, /files/ENCFF269URO/, /files/ENCFF300YSV/, /files/ENCFF489WZV/, /files/ENCFF811EXB/, /files/ENCFF983ABI/	1503	Gene Yeo, UCSD	dafde2e97e32d1c0a1ee85a5470fc70f		https://www.encodeproject.org/files/ENCFF941GJK/@@download/ENCFF941GJK.bed.gz				released	s3://encode-public/2018/12/03/691cc075-c016-485f-bf49-003b215f6f74/ENCFF941GJK.bed.gz			
ENCFF379LHC	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR964VOX	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										UTP18-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1							/files/ENCFF724EMZ/, /files/ENCFF342GWG/	314797	Gene Yeo, UCSD	a856465a39fd547b8f5b6181c866aa29		https://www.encodeproject.org/files/ENCFF379LHC/@@download/ENCFF379LHC.bed.gz				released	s3://encode-public/2018/04/29/b9b9f02a-f958-4498-bf75-5a57c2ebf702/ENCFF379LHC.bed.gz			
ENCFF014AWF	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR964VOX	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										UTP18-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1							/files/ENCFF946YXD/, /files/ENCFF342GWG/	383534	Gene Yeo, UCSD	5bf23557399b2bffc23cb50f27d31371		https://www.encodeproject.org/files/ENCFF014AWF/@@download/ENCFF014AWF.bed.gz				released	s3://encode-public/2018/04/29/04176d11-c211-422f-8f82-76fac0523480/ENCFF014AWF.bed.gz			
ENCFF026UJY	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR964VOX	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										UTP18-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1							/files/ENCFF046FNK/, /files/ENCFF503MUZ/	371652	Gene Yeo, UCSD	b1a35e32e38fbd522ed8e9a331e1aed8		https://www.encodeproject.org/files/ENCFF026UJY/@@download/ENCFF026UJY.bed.gz				released	s3://encode-public/2018/04/29/44f9eb45-69eb-48b1-b46f-192e5df8d459/ENCFF026UJY.bed.gz			
ENCFF353ULN	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR964VOX	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										UTP18-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1							/files/ENCFF211AAW/, /files/ENCFF503MUZ/	299712	Gene Yeo, UCSD	1e30228411d8bad0ee12a2da3da4c45f		https://www.encodeproject.org/files/ENCFF353ULN/@@download/ENCFF353ULN.bed.gz				released	s3://encode-public/2018/04/29/3b37b7ba-f3c3-474c-b23f-5e2dd6d542a0/ENCFF353ULN.bed.gz			
ENCFF456SOS	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR964VOX	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										UTP18-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF379LHC/, /files/ENCFF724EMZ/, /files/ENCFF946YXD/, /files/ENCFF014AWF/, /files/ENCFF342GWG/, /files/ENCFF039QTN/	3795	Gene Yeo, UCSD	826e1da1d398cef49902cefb40fd2a64		https://www.encodeproject.org/files/ENCFF456SOS/@@download/ENCFF456SOS.bed.gz				released	s3://encode-public/2018/06/08/e336321e-be88-4ce5-9d2c-68a24976dfff/ENCFF456SOS.bed.gz			
ENCFF783INO	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR964VOX	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										UTP18-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF211AAW/, /files/ENCFF353ULN/, /files/ENCFF503MUZ/, /files/ENCFF269URO/, /files/ENCFF046FNK/, /files/ENCFF026UJY/	3716	Gene Yeo, UCSD	5297d741e7e066646b1fd981f9ddd8ef		https://www.encodeproject.org/files/ENCFF783INO/@@download/ENCFF783INO.bed.gz				released	s3://encode-public/2018/12/03/2d06de07-5042-4ce3-bad4-a847956533b5/ENCFF783INO.bed.gz			
ENCFF121ZEY	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR440SUX	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										MATR3-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1							/files/ENCFF457BSQ/, /files/ENCFF245VHY/	1009399	Gene Yeo, UCSD	0ed61b878e3b63dfe6f24e1033dda788		https://www.encodeproject.org/files/ENCFF121ZEY/@@download/ENCFF121ZEY.bed.gz				released	s3://encode-public/2018/04/29/b4123337-6b41-410e-932f-6d93ce3447f3/ENCFF121ZEY.bed.gz			
ENCFF904GOE	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR440SUX	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										MATR3-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1							/files/ENCFF010BJI/, /files/ENCFF245VHY/	1244812	Gene Yeo, UCSD	9862bc32e6a499ec1a91803cf864a493		https://www.encodeproject.org/files/ENCFF904GOE/@@download/ENCFF904GOE.bed.gz				released	s3://encode-public/2018/04/29/3905f220-adc6-4c79-84db-2cd678554ca3/ENCFF904GOE.bed.gz			
ENCFF558RNJ	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR440SUX	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										MATR3-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1							/files/ENCFF014KBZ/, /files/ENCFF691TZE/	1208423	Gene Yeo, UCSD	96a7a79b54b6624972ac758631096b74		https://www.encodeproject.org/files/ENCFF558RNJ/@@download/ENCFF558RNJ.bed.gz				released	s3://encode-public/2018/04/29/a3ffab78-1102-4fda-880d-2f4f69f7fa81/ENCFF558RNJ.bed.gz			
ENCFF081JME	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR440SUX	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										MATR3-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1							/files/ENCFF162SAS/, /files/ENCFF691TZE/	945951	Gene Yeo, UCSD	b2b861430a91f688862b4ec7cc6714b6		https://www.encodeproject.org/files/ENCFF081JME/@@download/ENCFF081JME.bed.gz				released	s3://encode-public/2018/04/29/1a1a1485-dc35-4878-932e-dc021366be96/ENCFF081JME.bed.gz			
ENCFF046VQV	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR440SUX	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										MATR3-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF245VHY/, /files/ENCFF457BSQ/, /files/ENCFF121ZEY/, /files/ENCFF010BJI/, /files/ENCFF039QTN/, /files/ENCFF904GOE/	98881	Gene Yeo, UCSD	4ddd7824b4a8b06a6cb8d2bfc6512dd5		https://www.encodeproject.org/files/ENCFF046VQV/@@download/ENCFF046VQV.bed.gz				released	s3://encode-public/2018/06/08/1915ba8e-0492-48c7-8d99-0716529f6bce/ENCFF046VQV.bed.gz			
ENCFF246EPM	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR440SUX	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										MATR3-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF558RNJ/, /files/ENCFF081JME/, /files/ENCFF269URO/, /files/ENCFF691TZE/, /files/ENCFF014KBZ/, /files/ENCFF162SAS/	95618	Gene Yeo, UCSD	02a80ff2f924f2c54c6ce4c3f633a851		https://www.encodeproject.org/files/ENCFF246EPM/@@download/ENCFF246EPM.bed.gz				released	s3://encode-public/2018/12/03/d520222e-127b-4489-9413-5bf411e90744/ENCFF246EPM.bed.gz			
ENCFF818KZJ	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR154CSN	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										DDX52-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1							/files/ENCFF698DHB/, /files/ENCFF301JHF/	861769	Gene Yeo, UCSD	07f07d409418c97a00120d09220b9e1b		https://www.encodeproject.org/files/ENCFF818KZJ/@@download/ENCFF818KZJ.bed.gz				released	s3://encode-public/2018/04/29/326f70af-1b1c-45cf-8547-6bc9e535a6d7/ENCFF818KZJ.bed.gz			
ENCFF343EUG	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR154CSN	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										DDX52-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1							/files/ENCFF354DPT/, /files/ENCFF301JHF/	981203	Gene Yeo, UCSD	af0e3047d1175317f99e448b5b1030c8		https://www.encodeproject.org/files/ENCFF343EUG/@@download/ENCFF343EUG.bed.gz				released	s3://encode-public/2018/04/29/6edac235-ea93-4b3d-b1c0-20f69c777947/ENCFF343EUG.bed.gz			
ENCFF121SHB	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR154CSN	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										DDX52-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1							/files/ENCFF529NNX/, /files/ENCFF953PIV/	962991	Gene Yeo, UCSD	ec6eea9889a534aa2daec2541c088d06		https://www.encodeproject.org/files/ENCFF121SHB/@@download/ENCFF121SHB.bed.gz				released	s3://encode-public/2018/04/29/c0e90e00-f273-4cf6-bff2-ab361cee6349/ENCFF121SHB.bed.gz			
ENCFF508LHH	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR154CSN	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										DDX52-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1							/files/ENCFF729XQQ/, /files/ENCFF953PIV/	815358	Gene Yeo, UCSD	bc54180b17f86b3954fd3229e1ea86ac		https://www.encodeproject.org/files/ENCFF508LHH/@@download/ENCFF508LHH.bed.gz				released	s3://encode-public/2018/04/29/b2b778c4-0559-4f59-9480-868d9d2ceddd/ENCFF508LHH.bed.gz			
ENCFF888SME	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR154CSN	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										DDX52-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF818KZJ/, /files/ENCFF301JHF/, /files/ENCFF698DHB/, /files/ENCFF354DPT/, /files/ENCFF039QTN/, /files/ENCFF343EUG/	26327	Gene Yeo, UCSD	95841a3c4e655aeb14d6d67ba92b0534		https://www.encodeproject.org/files/ENCFF888SME/@@download/ENCFF888SME.bed.gz				released	s3://encode-public/2018/06/08/27664abe-6747-4500-8df7-14683cb65c46/ENCFF888SME.bed.gz			
ENCFF198ULC	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR154CSN	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										DDX52-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF729XQQ/, /files/ENCFF953PIV/, /files/ENCFF121SHB/, /files/ENCFF269URO/, /files/ENCFF508LHH/, /files/ENCFF529NNX/	26153	Gene Yeo, UCSD	d55f46b5959c578c3aeb17be2d74790b		https://www.encodeproject.org/files/ENCFF198ULC/@@download/ENCFF198ULC.bed.gz				released	s3://encode-public/2018/12/03/89f5d167-6e6a-4a9c-a968-8766cdc3cdfe/ENCFF198ULC.bed.gz			
ENCFF704NUD	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR356MSW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										SSB-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1							/files/ENCFF022SQB/, /files/ENCFF662VUV/	103898	Gene Yeo, UCSD	14e364abb94dc77705fbfd70911a2b24		https://www.encodeproject.org/files/ENCFF704NUD/@@download/ENCFF704NUD.bed.gz				released	s3://encode-public/2018/04/29/97114d88-812b-4c26-8f3a-7738912a5e5b/ENCFF704NUD.bed.gz	mixed read lengths		
ENCFF871PJK	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR356MSW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										SSB-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1							/files/ENCFF659FQL/, /files/ENCFF662VUV/	101361	Gene Yeo, UCSD	6de8295e616af2e174f24df215a8a7fe		https://www.encodeproject.org/files/ENCFF871PJK/@@download/ENCFF871PJK.bed.gz				released	s3://encode-public/2018/04/29/5c302fd8-92c2-45d4-a230-018c9dd1843f/ENCFF871PJK.bed.gz	mixed read lengths		
ENCFF342RHD	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR356MSW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										SSB-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1							/files/ENCFF205JFL/, /files/ENCFF453TEC/	97152	Gene Yeo, UCSD	1c1a11cf1902bca4caeeb47b50c084df		https://www.encodeproject.org/files/ENCFF342RHD/@@download/ENCFF342RHD.bed.gz				released	s3://encode-public/2018/04/29/c5f5ce4f-0dee-46a4-b544-19dca16bc1fc/ENCFF342RHD.bed.gz	mixed read lengths		
ENCFF203AWR	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR356MSW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										SSB-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1							/files/ENCFF566TDO/, /files/ENCFF453TEC/	98196	Gene Yeo, UCSD	e4344531c84db6143c43c151fdf0b2e7		https://www.encodeproject.org/files/ENCFF203AWR/@@download/ENCFF203AWR.bed.gz				released	s3://encode-public/2018/04/29/2a02265d-be38-4201-ba77-1f830d097da4/ENCFF203AWR.bed.gz	mixed read lengths		
ENCFF324PNB	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR356MSW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										SSB-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF871PJK/, /files/ENCFF659FQL/, /files/ENCFF022SQB/, /files/ENCFF662VUV/, /files/ENCFF039QTN/, /files/ENCFF704NUD/	4334	Gene Yeo, UCSD	997a4535ceac35e4d4eec3285bc36d8b		https://www.encodeproject.org/files/ENCFF324PNB/@@download/ENCFF324PNB.bed.gz				released	s3://encode-public/2018/06/08/140e1fe6-c9de-4fc6-ba46-09bfbe9b9c34/ENCFF324PNB.bed.gz	mixed read lengths		
ENCFF328KJW	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR356MSW	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										SSB-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF566TDO/, /files/ENCFF453TEC/, /files/ENCFF342RHD/, /files/ENCFF269URO/, /files/ENCFF203AWR/, /files/ENCFF205JFL/	4765	Gene Yeo, UCSD	6cc085944c2fc6a8260614bc4b60bf1f		https://www.encodeproject.org/files/ENCFF328KJW/@@download/ENCFF328KJW.bed.gz				released	s3://encode-public/2018/12/03/b37c3bcd-1d9e-494a-9b2b-6a6eaca52fd7/ENCFF328KJW.bed.gz	mixed read lengths		
ENCFF519AJS	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR739VVT	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										APOBEC3C-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1							/files/ENCFF346VFW/, /files/ENCFF420VUM/	647439	Gene Yeo, UCSD	feb37e0fa2d81abec6317d2c1ce7404b		https://www.encodeproject.org/files/ENCFF519AJS/@@download/ENCFF519AJS.bed.gz				released	s3://encode-public/2018/04/29/43cef9c0-5557-4a64-89df-24fc1055626d/ENCFF519AJS.bed.gz	mixed read lengths		
ENCFF319VBB	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR739VVT	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										APOBEC3C-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1							/files/ENCFF398XYR/, /files/ENCFF420VUM/	789181	Gene Yeo, UCSD	ea208196d705e212c8b9eccd760e8312		https://www.encodeproject.org/files/ENCFF319VBB/@@download/ENCFF319VBB.bed.gz				released	s3://encode-public/2018/04/29/94d8b36c-2613-4cfe-bd33-df590d3fed3b/ENCFF319VBB.bed.gz	mixed read lengths		
ENCFF034NKK	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR739VVT	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										APOBEC3C-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1							/files/ENCFF284TAX/, /files/ENCFF854OMC/	780697	Gene Yeo, UCSD	2ada4c3348955e1dffeba4484fb23fbf		https://www.encodeproject.org/files/ENCFF034NKK/@@download/ENCFF034NKK.bed.gz				released	s3://encode-public/2018/04/29/778c8abf-09f1-45f6-b969-96f42a27dbb2/ENCFF034NKK.bed.gz	mixed read lengths		
ENCFF273IBF	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR739VVT	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										APOBEC3C-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1							/files/ENCFF943EZJ/, /files/ENCFF854OMC/	640808	Gene Yeo, UCSD	f5534be30dc914a1b0a2e1129a628ecb		https://www.encodeproject.org/files/ENCFF273IBF/@@download/ENCFF273IBF.bed.gz				released	s3://encode-public/2018/04/29/a7ec7b90-7745-47a1-9d2f-8f1a467b658d/ENCFF273IBF.bed.gz	mixed read lengths		
ENCFF736YDH	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR739VVT	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										APOBEC3C-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF519AJS/, /files/ENCFF346VFW/, /files/ENCFF319VBB/, /files/ENCFF398XYR/, /files/ENCFF420VUM/, /files/ENCFF039QTN/	23772	Gene Yeo, UCSD	596a856877fb6d5cc3a5c02dadf31ba1		https://www.encodeproject.org/files/ENCFF736YDH/@@download/ENCFF736YDH.bed.gz				released	s3://encode-public/2018/06/08/6260978e-b434-4d6d-9ced-84a69548a433/ENCFF736YDH.bed.gz	mixed read lengths		
ENCFF472CCL	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR739VVT	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										APOBEC3C-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1, 2	1_1, 2_1							/files/ENCFF273IBF/, /files/ENCFF943EZJ/, /files/ENCFF269URO/, /files/ENCFF284TAX/, /files/ENCFF854OMC/, /files/ENCFF034NKK/	24393	Gene Yeo, UCSD	954fbfb54e8815efc38a5b00697e9367		https://www.encodeproject.org/files/ENCFF472CCL/@@download/ENCFF472CCL.bed.gz				released	s3://encode-public/2018/12/03/faae170c-6121-4116-867b-b524c0f18f7d/ENCFF472CCL.bed.gz	mixed read lengths		
ENCFF109LYL	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR038JME	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										WRN-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1							/files/ENCFF480XQJ/, /files/ENCFF922LFX/	619918	Gene Yeo, UCSD	c8a046e05bc077f84f0d8bde17d64ea4		https://www.encodeproject.org/files/ENCFF109LYL/@@download/ENCFF109LYL.bed.gz				released	s3://encode-public/2018/04/29/5ebbd453-c78f-48e9-89b6-61e5a39426ff/ENCFF109LYL.bed.gz	mixed read lengths		
ENCFF138IUK	bed narrowPeak	bed	narrowPeak	peaks	hg19	ENCSR038JME	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										WRN-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1							/files/ENCFF264AQP/, /files/ENCFF922LFX/	582773	Gene Yeo, UCSD	d016f2b0df1cb8191bbfb8a6757bff58		https://www.encodeproject.org/files/ENCFF138IUK/@@download/ENCFF138IUK.bed.gz				released	s3://encode-public/2018/04/29/81628ea8-1960-4b91-803a-6014fd5cae56/ENCFF138IUK.bed.gz	mixed read lengths		
ENCFF289NNH	bed narrowPeak	bed	narrowPeak	peaks	GRCh38	ENCSR038JME	eCLIP	EFO:0002067	K562	cell line	Homo sapiens										WRN-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1							/files/ENCFF945HNC/, /files/ENCFF068FML/	622209	Gene Yeo, UCSD	47a626cd4522c18c8f1989cd8ee0ad23		https://www.encodeproject.org/files/ENCFF289NNH/@@download/ENCFF289NNH.bed.gz				released	s3://encode-public/2018/04/29/6976dd6d-b3db-4461-8f76-cb53a4f0c9f3/ENCFF289NNH.bed.gz	mixed read lengths		
